,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
438,600231,凌钢股份,-0.19,-20.83,3.66,-5.03,-0.7,-15142.82,-21.32,,04-30
439,600269,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
440,603369,今世缘,0.55,,,7.52,,27709.32,1.45,,04-30
441,600137,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
442,600290,华仪电气,0.06,6.34,,1.49,,3002.27,6.34,,04-30
443,600315,上海家化,0.28,16.67,,4.87,,18981.84,16.01,,04-30
444,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30
445,600778,友好集团,0.12,-8.69,,2.13,,3695.89,-9.0,,04-30
446,600338,西藏珠峰,-0.09,-12.15,,,,-1494.88,-12.76,,04-30
447,000958,东方能源,0.27,35.0,,14.3,,13121.16,34.38,,04-30
448,300567,精测电子,-0.16,,,,,-935.27,126.98,,04-30
449,600368,五洲交通,0.04,-55.56,,1.25,,3724.44,-49.06,,04-30
450,600112,天成控股,0.01,-83.89,,0.46,,586.34,-83.87,,04-30
451,002228,合兴包装,0.06,0.0,,1.86,,1992.82,1.7,,04-30
452,600551,时代出版,0.21,10.19,,2.88,,10719.65,10.21,,04-30
453,000902,新洋丰,0.29,45.0,,6.21,,17526.1,46.63,,04-30
454,600477,杭萧钢构,0.02,185.71,,0.92,,1079.94,233.28,,04-30
455,600731,湖南海利,0.01,121.28,,0.46,,341.67,124.3,,04-30
456,000663,永安林业,-0.0,-92.0,,-0.26,,-88.45,-90.76,,04-30
457,600505,西昌电力,-0.02,-189.16,,-0.71,,-659.26,-189.11,,04-30
458,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
459,600158,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
460,000033,*ST新都,-0.02,0.57,,3.22,,-582.17,0.34,,04-30
461,000011,深物业A,0.0,-98.71,,0.02,,35.64,-98.71,,04-30
462,600007,中国国贸,0.15,15.38,,2.87,,15193.55,13.36,,04-30
463,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
464,601918,*ST新集,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
465,600033,福建高速,0.06,3.99,,2.01,,15753.48,3.94,,04-30
466,600623,华谊集团,-0.09,-207.06,,-2.62,,-8059.24,-207.2,,04-30
467,600071,凤凰光学,-0.01,-78.83,,-0.63,,-309.79,-78.78,,04-30
468,600097,开创国际,-0.32,146.15,,-7.4,,-6559.65,153.41,,04-30
469,600121,郑州煤电,0.02,1178.95,,0.58,,2469.64,1213.9,,04-30
470,002024,苏宁云商,-0.04,-33.33,,-1.14,,-33192.3,-23.44,,04-30
471,000777,中核科技,0.05,-41.74,,1.8,,1947.41,4.89,,04-30
472,600739,辽宁成大,0.32,112.32,,3.36,,46327.17,122.44,,04-30
473,600179,安通控股,-0.18,5.88,,,,-6993.97,2.63,,04-30
474,000504,*ST生物,-0.01,-20.26,,-135.81,,-380.92,-20.0,,04-30
475,600973,宝胜股份,0.04,-2.62,,0.81,,1684.29,-2.33,,04-30
476,600241,时代万恒,-0.16,220.0,,-8.61,,-2918.56,221.81,,04-30
477,002486,嘉麟杰,-0.02,-244.23,,-1.84,,-1872.41,-243.91,,04-30
478,600841,上柴股份,0.05,-37.5,,1.22,,4207.18,-37.98,,04-30
479,600401,海润光伏,0.02,-126.73,,0.49,,2371.0,-140.5,,04-30
480,600496,精工钢构,0.07,-11.08,,1.36,,4627.5,4.04,,04-30
481,600098,广州发展,0.09,17.59,,1.69,,23686.44,16.9,,04-30
482,000042,中洲控股,0.96,0.31,,13.07,,46139.88,100.62,,04-30
483,600234,*ST山水,-0.05,150.0,,-18.26,,-1052.92,245.52,,04-30
484,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
485,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
486,601668,中国建筑,0.19,26.67,5.31,3.97,-1.65,562483.7,21.59,,04-30
487,600869,智慧能源,0.08,180.33,,2.66,,8329.63,148.34,,04-30
488,000859,国风塑业,-0.02,233.33,,-0.62,,-854.44,349.58,,04-30
489,600115,东方航空,0.12,-861.73,,5.49,,156400.0,-862.93,,04-30
490,000800,一汽轿车,0.08,-48.13,,1.56,,13766.58,-48.14,,04-30
491,601111,中国国航,0.14,1300.0,,3.03,,167524.4,1707.01,,04-30
492,600854,春兰股份,0.08,-23.84,,2.12,,4085.14,-23.83,,04-30
493,000007,全新好,-0.02,-20.68,,-1.38,,-486.63,-20.92,,04-30
