opDate,Unnamed: 0,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
2013-07-16,113,147690127651,7899410046,603789521,3279213977,404277328,150969341628
2013-07-17,112,147809024524,7738122870,554605991,3120392198,362363182,150929416722
2013-07-18,111,148720424372,6705464503,502715126,2904179326,329896451,151624603698
2013-07-19,110,147876128209,7248688103,502247173,2796392120,446867647,150672520329
2013-07-22,109,148324934682,5694020549,516275709,2872246439,407632288,151197181121
2013-07-23,108,148858609892,8486417073,528495519,3001644404,465502092,151860254296
2013-07-24,107,149279195818,8617463762,554078145,2930065483,443661952,152209261301
2013-07-25,106,149232789418,7665729318,579938408,3040026973,365801524,152272816391
2013-07-26,105,148875607683,5432377690,584027672,3020509405,272334242,151896117088
2013-07-29,104,149188477758,6003177022,660636545,3146310551,364563120,152334788309
2013-07-30,103,149207743996,6003056011,668748160,3192347775,354839138,152400091771
2013-07-31,102,149420127021,5473314564,688141829,3310731997,317514868,152730859018
2013-08-01,101,149555722683,7121569170,669954254,3337528664,354785014,152893251347
2013-08-02,100,148969271079,7328513424,571196826,3167904972,244524797,152137176051
2013-08-05,99,149397053080,7193323164,562127595,3258698825,267773693,152655751905
2013-08-06,98,149657184867,8542220553,560754251,3207775784,341131891,152864960651
2013-08-07,97,150260238669,8933967401,562354436,3248447266,353901159,153508685935
2013-08-08,96,151421916796,7147549342,551215343,3184371304,302562314,154606288100
2013-08-09,95,151564666504,7775889605,532873753,3131592635,322595309,154696259139
2013-08-12,94,151556419573,10517806898,534690876,3289803971,422254784,154846223544
2013-08-13,93,152674633346,9467806071,516575565,3213818900,312581246,155888452246
2013-08-14,92,152811481913,9089551977,511343014,3191811966,354927551,156003293879
2013-08-15,91,153382068990,7899681215,483929193,3054873234,296980699,156436942224
2013-08-16,90,154515208872,13006565961,468380174,2839761298,591046376,157354970170
2013-08-19,89,154828299983,7878352329,458511012,2907723962,427495712,157736023945
2013-08-20,88,155661493166,8705919775,473710694,2935192988,432898632,158596686154
2013-08-21,87,156834706420,6940768662,456856009,2866554016,306865258,159701260436
2013-08-22,86,157187498032,7154595112,451704878,2864261101,296577412,160051759133
2013-08-23,85,157206691091,9468849165,434019283,2737223795,373467241,159943914886
2013-08-26,84,158142844823,10303492304,461360635,2962018629,449671375,161104863452
2013-08-27,83,159897225927,10505399464,455087313,2907627936,382970001,162804853863
2013-08-28,82,162036114549,12670096372,459271193,2867436147,410235222,164903550696
2013-08-29,81,163646162418,10194973629,449724419,2783127447,318545128,166429289865
2013-08-30,80,162731361276,12066151492,441431963,2786331383,398632179,165517692659
2013-09-02,79,164203170766,10893889831,441640321,2793804345,352991068,166996975111
2013-09-03,78,163836243571,9264282240,455211449,2799921927,309326278,166636165498
2013-09-04,77,164744972424,10667189067,461955387,2814405924,326141151,167559378348
2013-09-05,76,165979329356,9804211049,452218205,2760954500,279374936,168740283856
2013-09-06,75,166841574757,11281155028,458059741,2758154510,387077105,169599729267
2013-09-09,74,170263953063,19419627776,572841053,3326596369,643061268,173590549432
2013-09-10,73,173742910141,20039717034,569671648,3327962635,534984688,177070872776
2013-09-11,72,175218296628,19066763751,578514557,3342404054,434966296,178560700682
2013-09-12,71,178704168813,18661489213,597504616,3574484088,535453455,182278652901
2013-09-13,70,180047463400,14794724049,540120825,3247774810,360354435,183295238210
2013-09-16,69,182712428747,15316387321,522282478,3159050563,379393184,185871479310
2013-09-17,68,184432606809,15108935690,448774820,2863619152,315685231,187296225961
2013-09-18,67,183564952864,10866924948,411050650,2705430781,353696624,186270383645
2013-09-23,66,186139026272,13746039404,444150091,2853246774,369637645,188992273046
2013-09-24,65,187832693086,15891243985,417705709,2728328302,386715705,190561021388
2013-09-25,64,188780192009,14754504704,409763163,2709037025,368654953,191489229034
2013-09-26,63,189696837512,13657728519,358659121,2451235734,355831218,192148073246
2013-09-27,62,189444140376,10876838276,331914844,2338569970,317802283,191782710346
2013-09-30,61,187007772810,9374945480,316975815,2277092903,246562420,189284865713
2013-10-08,60,190620546052,15019950957,366879711,2507698233,384258607,193128244285
2013-10-09,59,193433461807,13769689813,357359138,2456450737,375571559,195889912544
2013-10-10,58,195962993170,15182552559,339648905,2354044553,340165921,198317037723
2013-10-11,57,197583295389,15382323544,359200108,2467334758,441604632,200050630147
2013-10-14,56,200189301778,16401031686,367437599,2495987584,393230731,202685289362
2013-10-15,55,202446094767,14754585887,366045786,2497712626,344150755,204943807393
2013-10-16,54,202459072287,14308912267,333200336,2307926333,352876240,204766998620
2013-10-17,53,203294640806,11697484959,346092176,2324039569,314307037,205618680375
2013-10-18,52,202632187972,9052738286,363569973,2392196627,340294381,205024384599
2013-10-21,51,204341953702,13903779523,371051278,2472862227,464469181,206814815929
2013-10-22,50,205600238723,14930082234,368793983,2448248584,407944680,208048487307
2013-10-23,49,205582514365,12942644847,366302833,2381959619,473153968,207964473984
2013-10-24,48,206258104969,9279885380,365061476,2350893103,366287337,208608998072
2013-10-25,47,206294779848,10652188072,340504377,2233689869,338160431,208528469717
2013-10-28,46,207060004715,8194772139,344384698,2273933933,325363016,209333938648
2013-10-29,45,205671288019,12384293585,351767184,2334651767,518587949,208005939786
2013-10-30,44,205960182509,10483842273,391498211,2493786032,477256380,208453968541
2013-10-31,43,205743564821,9119163699,384826016,2410668233,363523110,208154233054
2013-11-01,42,204392050866,7333884215,387365408,2426487149,336480756,206818538015
2013-11-04,41,205076226328,7331468487,396486629,2477597195,299001952,207553823523
2013-11-05,40,205472045476,8215742533,399299586,2496007077,368508807,207968052553
2013-11-06,39,205683423245,9209313933,386999073,2429767206,375285339,208113190451
2013-11-07,38,205764221280,7550981079,389870040,2345686986,323705640,208109908266
2013-11-08,37,205288449011,7553280095,344690470,2135590463,333473813,207424039474
2013-11-11,36,205042273510,6425591468,373798185,2177365481,307234108,207219638991
2013-11-12,35,204586680613,7050099028,413180144,2366914676,334986582,206953595289
2013-11-13,34,203714786414,7971881104,389609409,2291868589,298198432,206006655003
2013-11-14,33,204094642394,8086155715,413585407,2432882670,391075257,206527525064
2013-11-15,32,204613488552,12875770762,416139904,2471550714,475180877,207085039266
2013-11-18,31,206617132564,17385149820,534028529,3031303176,590106038,209648435740
2013-11-19,30,208019451901,14291513606,494243074,2945513244,358409734,210964965145
2013-11-20,29,209551620382,11941657028,476549154,2899116267,301975097,212450736649
2013-11-21,28,210072572200,14047646788,456017443,2836659491,446905061,212909231691
2013-11-22,27,209874858137,12613775426,439028276,2790740399,361300354,212665598536
2013-11-25,26,210513952379,11502984333,437176325,2766978465,386004112,213280930844
2013-11-26,25,211631484011,10115487484,420454976,2740380984,352605025,214371864995
2013-11-27,24,212898156243,13499390746,418182873,2796133632,512622586,215694289875
2013-11-28,23,213683293087,15322298770,406972873,2760348375,501833255,216443641462
2013-11-29,22,214338911415,12276834363,350778504,2658498226,303102807,216997409641
2013-12-02,21,214501095497,18825414865,409942747,2871419826,583814195,217372515323
2013-12-03,20,215434592177,11588419026,412217007,2875096546,397853341,218309688723
2013-12-04,19,217474470295,16912819278,412208484,2920550103,634296804,220395020398
2013-12-05,18,218992823965,13270367701,387724054,2908320533,484020701,221901144498
2013-12-06,17,219018926924,11386150208,345786178,2687886724,425520920,221706813648
2013-12-09,16,219870191278,10295777349,359392520,2691086939,444643920,222561278217
2013-12-10,15,220430882924,10904198792,362807454,2719960237,413847769,223150843161
2013-12-11,14,221251487178,11396977221,299368754,2439830624,319960864,223691317802
2013-12-12,13,221822316366,9104756903,310135655,2475665080,344642278,224297981446
2013-12-13,12,222160998519,8306245916,301534200,2400704905,301663085,224561703424
2013-12-16,11,222639526363,10065271956,293988236,2295022879,380482967,224934549242
2013-12-17,10,223119201208,7944323087,295652201,2289216797,441217017,225408418005
2013-12-18,9,223477645995,6566113157,300506152,2331707768,413646467,225809353763
2013-12-19,8,223938461000,7640597803,283875618,2222825167,409196018,226161286167
2013-12-20,7,224521974124,8431881585,237090064,1991697488,359249900,226513671612
2013-12-23,6,224630867846,6322420368,253981537,2056358199,371608489,226687226045
2013-12-24,5,224885880852,7147729797,235599691,1623243047,364602298,226509123899
2013-12-25,4,225648698731,7189385295,222519884,1601746673,384986688,227250445404
2013-12-26,3,226080169376,7599426050,219639719,1555870062,368615931,227636039438
2013-12-27,2,226225117946,7154176521,235543329,1633137598,338202390,227858255544
2013-12-30,1,227841453605,7661097572,223145036,1576943369,352047019,229418396974
2013-12-31,0,227978800560,8322266045,281121010,1941704951,395736654,229920505511
2014-01-02,244,228710320652,7318939312,224484301,1557077302,266695937,230267397954
2014-01-03,243,228595221625,8292729532,214560754,1513927862,305042145,230109149487
2014-01-06,242,228761343756,8036279087,215850289,1523790712,329112079,230285134468
2014-01-07,241,228638358705,5910246628,235286454,1583705720,368645925,230222064425
2014-01-08,240,229156113820,7463940724,242021069,1636238245,389624522,230792352065
2014-01-09,239,230020088540,8847269593,238660143,1593767536,413420487,231613856076
2014-01-10,238,229737294553,7004169454,231295830,1537336124,319225435,231274630677
2014-01-13,237,229499201270,6346364908,229413614,1568228234,462661185,231067429504
2014-01-14,236,229311743389,6685515130,241626323,1608590091,362113144,230920333480
2014-01-15,235,229811843792,7343289231,234939151,1597822610,332330199,231409666402
2014-01-16,234,230060965821,7656168912,239050510,1627160554,329057994,231688126375
2014-01-17,233,230412377549,6844410935,216779452,1526453295,281672856,231938830844
2014-01-20,232,230791913661,5607296766,212692229,1499170924,239283326,232291084585
2014-01-21,231,230777571850,6968031351,217439214,1502450099,308110357,232280021949
2014-01-22,230,231326049737,10873150808,264444360,1619788087,392040765,232945837824
2014-01-23,229,231945821615,10130547148,220619872,1495065117,280726467,233440886732
2014-01-24,228,231774564282,10368793788,190789333,1391626771,362572139,233166191053
2014-01-27,227,232466131188,10823464032,183628045,1323031454,288632280,233789162642
2014-01-28,226,231923649468,7893789417,187152618,1349330588,255296701,233272980056
2014-01-29,225,230617999048,8042093293,185304033,1337871390,208615454,231955870438
2014-01-30,224,227890201770,7046396520,152716226,1158623034,207762324,229048824804
2014-02-07,223,230299148177,10055176584,172647885,1303402675,303879043,231602550852
2014-02-10,222,233894222460,15675885762,225887393,1481220821,427008003,235375443281
2014-02-11,221,237113578259,17047728070,252608067,1588789186,529137869,238702367445
2014-02-12,220,239798698269,14427258810,238999956,1556251316,444801939,241354949585
2014-02-13,219,242214544627,16575349032,254394920,1598740564,484546617,243813285191
2014-02-14,218,242428321403,11422214895,228509451,1540651251,288082468,243968972654
2014-02-17,217,244480638839,16297930378,234841562,1609881723,351927197,246090520562
2014-02-18,216,246823602738,16987912093,215374452,1524191379,521044568,248347794117
2014-02-19,215,248756501420,16467807361,263589732,1710771073,544344331,250467272493
2014-02-20,214,249861080842,16705939916,270187624,1702618265,485700886,251563699107
2014-02-21,213,249701725590,12045784878,237719811,1549862047,303760600,251251587637
2014-02-24,212,250050968636,13189674622,216281062,1480014536,420273062,251530983172
2014-02-25,211,249672061830,15187411554,215305068,1436846056,409132399,251108907886
2014-02-26,210,250664112715,11539038673,221440769,1410092409,413732928,252074205124
2014-02-27,209,250675886815,13592753313,269433840,1624211532,576954165,252300098347
2014-02-28,208,250685575955,11898490852,249070155,1590875805,453430707,252276451760
2014-03-03,207,251983073596,12657075837,279935937,1677166495,414288005,253660240091
2014-03-04,206,252351780621,12125200646,291377717,1699560915,419070658,254051341536
2014-03-05,205,253240132979,11196972813,299624044,1750662801,364577596,254990795780
2014-03-06,204,253730966768,11798471888,276332011,1704549281,447122447,255435516049
2014-03-07,203,253050872759,11198350419,304513619,1793411804,350246872,254844284563
2014-03-10,202,252414971026,11738421987,362900252,1830208829,449345548,254245179855
2014-03-11,201,252038649300,9244370725,388371182,1917867637,518475094,253956516937
2014-03-12,200,251945854288,10131458341,422673168,1997247313,519314091,253943101601
2014-03-13,199,252761075051,10331280705,483937455,2192453531,516236308,254953528582
2014-03-14,198,252331071010,8951176202,488064245,2151721772,289536899,254482792782
2014-03-17,197,253043587759,9484884772,492981307,2184786624,346139134,255228374383
2014-03-18,196,254150400180,11016382497,488658181,2153234090,307781284,256303634270
2014-03-19,195,255575562621,10216100311,449441334,2053149380,329802162,257628712001
2014-03-20,194,255559503792,10997485798,390205441,1946992062,408416362,257506495854
2014-03-21,193,255770666920,14222628366,306673488,1740051312,694067021,257510718232
2014-03-24,192,257147141519,14887597993,358982196,1905006670,534188976,259052148189
2014-03-25,191,258315904924,12745301869,359963463,1903062121,419892694,260218967045
2014-03-26,190,259400663608,10473570962,365487641,1927608947,375383768,261328272555
2014-03-27,189,260095867854,12509484624,341174945,1858453331,527446678,261954321185
2014-03-28,188,259105897661,10963018786,322624543,1781791692,351554903,260887689353
2014-03-31,187,258890954278,8313336207,315372340,1788598988,320555736,260679553266
2014-04-01,186,258455252144,7454147839,329582717,1882870067,299476363,260338122211
2014-04-02,185,258348609225,9776632960,357172759,2028112154,509755055,260376721379
2014-04-03,184,259439552720,10708696243,338802278,1951085811,515881175,261390638531
2014-04-04,183,258587521605,8204649460,323644312,1915929285,386841831,260503450890
2014-04-08,182,259332941260,15064019071,379430465,2142303390,677734271,261475244650
2014-04-09,181,260538989557,12507535371,340435478,2046832746,378482964,262585822303
2014-04-10,180,262944130727,19699552948,395589445,2251706479,579654220,265195837206
2014-04-11,179,262883689026,14611841647,384965781,2175945347,436033396,265059634373
2014-04-14,178,264564175463,12074556314,367306449,2121974869,367334437,266686150332
2014-04-15,177,266244836275,13534438812,314794767,1903452565,294872317,268148288840
2014-04-16,176,266555259816,10267873861,330635368,1975243309,362009563,268530503125
2014-04-17,175,266776778235,10134509283,330355879,1934603170,324658411,268711381405
2014-04-18,174,266499969446,9577431792,287242016,1794892129,374983845,268294861575
2014-04-21,173,266692676276,11210339116,301789768,1769176200,477960722,268461852476
2014-04-22,172,266870388802,11267977775,305325870,1799916359,498582898,268670305161
2014-04-23,171,267460402473,8985208087,325476173,1860871023,431177873,269321273496
2014-04-24,170,266725968953,8580516470,348963789,1905803549,422788291,268631772502
2014-04-25,169,265576759765,9783865720,290233116,1721207938,398306780,267297967703
2014-04-28,168,264627794987,8967146941,257761033,1613005629,428957376,266240800616
2014-04-29,167,263634326264,7772909913,264533302,1691287829,463996527,265325614093
2014-04-30,166,262009980050,7247352226,248958249,1635791841,321016213,263645771891
2014-05-05,165,263125449389,8516572164,279157134,1728998220,437716918,264854447609
2014-05-06,164,263870108487,8424672721,291324162,1790872794,485860492,265660981281
2014-05-07,163,263849484060,7547560079,291050868,1783931061,433098190,265633415121
2014-05-08,162,263640476055,7985052061,294182863,1789704684,378944870,265430180739
2014-05-09,161,262894808767,7334172832,263259050,1705756394,409249410,264600565161
2014-05-12,160,263336148453,12716672910,316539590,1887908530,517233276,265224056983
2014-05-13,159,263875665230,10210290975,300233901,1857824098,341660691,265733489328
2014-05-14,158,263785295626,7703544903,302805472,1827570230,376333959,265612865856
2014-05-15,157,263365496848,8055799282,261473338,1714345106,436143161,265079841954
2014-05-16,156,262504748253,6777228354,254283436,1674467649,358331263,264179215902
2014-05-19,155,262978461564,8257521627,256420841,1636149807,411757235,264614611371
2014-05-20,154,263329869576,7378819909,264519437,1660684994,407006502,264990554570
2014-05-21,153,263711250561,7437968535,290253832,1769018748,554334184,265480269309
2014-05-22,152,263285667241,8451473422,293952400,1758195332,411065463,265043862573
2014-05-23,151,262179721956,7232471152,289470665,1742951754,421775919,263922673710
2014-05-26,150,261798286090,8649747489,289836117,1769480155,435522588,263567766245
2014-05-27,149,262184505749,8449243396,294368537,1786177552,464635704,263970683301
2014-05-28,148,262495558871,10723796154,312371350,1849684934,478352223,264345243805
2014-05-29,147,261867723917,9774455584,288072807,1773432798,402510032,263641156715
2014-05-30,146,260267422226,8167969061,270315721,1702233281,393229868,261969655507
2014-06-03,145,259934197396,8771506084,291677668,1785620918,481673233,261719818314
2014-06-04,144,259577930516,8028118877,271997131,1702384698,395633241,261280315214
2014-06-05,143,258996504218,7718020196,294637183,1793129953,383802206,260789634171
2014-06-06,142,258783819562,7841012896,262974892,1676569971,346320349,260460389533
2014-06-09,141,258813086318,7991678955,295477968,1790513118,468188414,260603599436
2014-06-10,140,258915454209,9738387204,330908321,1925383864,495122774,260840838073
2014-06-11,139,259331157651,9242894688,313315711,1902826720,418877395,261233984371
2014-06-12,138,260095159980,9619440443,313294537,1880328796,389478460,261975488776
2014-06-13,137,259234464249,11035429772,330619081,1932557952,526948093,261167022201
2014-06-16,136,259830180798,10960047052,383097959,2128107268,554372917,261958288066
2014-06-17,135,261262566962,10678375115,347794481,1986059991,445866109,263248626953
2014-06-18,134,263464984389,10981607193,327078543,1905445146,596836596,265370429535
2014-06-19,133,264416711355,11575621771,272158884,1692954281,471621209,266109665636
2014-06-20,132,264462000733,7311573935,256773555,1659092486,455954978,266121093219
2014-06-23,131,264423995477,7984521565,268562075,1711404991,509041591,266135400468
2014-06-24,130,264557736440,8678669140,298013493,1783361767,444842281,266341098207
2014-06-25,129,264826122031,7798911904,284059871,1729313567,386524893,266555435598
2014-06-26,128,263901777459,8934494319,291804496,1705964326,427774674,265607741785
2014-06-27,127,262843748934,10674745540,301262117,1670352288,567235752,264514101222
2014-06-30,126,263735543924,11863350290,366129787,1864005213,571830221,265599549137
2014-07-01,125,264607937184,11619124167,299236702,1728225591,328687972,266336162775
2014-07-02,124,265240147977,12502321252,321647158,1804553417,511541725,267044701394
2014-07-03,123,265974898727,13478521704,354317677,1920076729,596042331,267894975456
2014-07-04,122,265436852269,11209332181,351429329,1909107890,457240169,267345960159
2014-07-07,121,266651924011,11498589639,360983132,1964318103,459386341,268616242114
2014-07-08,120,267771059963,11443120248,356328337,1941623111,431865953,269712683074
2014-07-09,119,268976908835,13708146360,321895785,1837924169,442627206,270814833004
2014-07-10,118,270150328048,11445433593,312335779,1789239958,438918350,271939568006
2014-07-11,117,270336177205,11432852766,304315056,1743881323,387263768,272080058528
2014-07-14,116,271692944012,14022448475,320726698,1819218966,491241717,273512162978
2014-07-15,115,272382809571,13649257521,335855032,1887331655,449671396,274270141226
2014-07-16,114,273677477762,13832170116,368431573,2024579463,550544268,275702057225
2014-07-17,113,274021765613,10449050940,348209476,2020042857,364431807,276041808470
2014-07-18,112,273067071370,10487979224,363760230,2050709730,449770806,275117781100
2014-07-21,111,272800679038,10107133251,395796666,2153674887,414377242,274954353925
2014-07-22,110,273882387833,14498460951,420753681,2198534959,673156369,276080922792
2014-07-23,109,275745037661,15381414613,408977710,2215194858,608947146,277960232519
2014-07-24,108,277337816759,19341209261,480781456,2523214638,781324478,279861031397
2014-07-25,107,276338715895,16146244265,485628190,2609137766,653919936,278947853661
2014-07-28,106,275792314276,25330816505,602367464,3096334488,837980913,278888648764
2014-07-29,105,277436563438,22313772448,643909616,3273443034,570960875,280710006472
2014-07-30,104,281191829508,21820828528,621204665,3224125568,526037245,284415955076
2014-07-31,103,283472878022,19428333365,637597008,3299144167,562002156,286772022189
2014-08-01,102,282807951055,20877644942,604541045,3183147027,499792345,285991098082
2014-08-04,101,285698012007,21361247609,669994503,3494808384,622623693,289192820391
2014-08-05,100,288090413294,21974257920,646019448,3367752810,535884671,291458166104
2014-08-06,99,291615855527,22133809226,718356226,3394814354,600292309,295010669881
2014-08-07,98,294718230086,21831148630,553475703,2880806829,503910514,297599036915
2014-08-08,97,295837518089,16839331892,511141987,2739068954,457482616,298576587043
2014-08-11,96,297415010530,19756935325,595874736,3098591058,628749710,300513601588
2014-08-12,95,300455598098,20662634626,566152801,2993821657,519066175,303449419755
2014-08-13,94,304160550816,22784891797,549787632,2941328293,552469178,307101879109
2014-08-14,93,307293179271,21440618954,537777146,2848463783,524203849,310141643054
2014-08-15,92,308505667412,19882847811,549070930,2926728670,648326303,311432396082
2014-08-18,91,311144915581,22116914462,545878941,2928628202,523299838,314073543783
2014-08-19,90,314000082686,24478938058,558964767,2971229057,651976796,316971311743
2014-08-20,89,316919893355,21102254552,559844185,2952936920,585841603,319872830275
2014-08-21,88,319781417111,20937372387,522418447,2783449809,520977083,322564866920
2014-08-22,87,320712615102,20931605475,539562024,2777758609,558178032,323490373711
2014-08-25,86,322692875254,20660713907,525815421,2712634191,621002441,325405509445
2014-08-26,85,324639044384,19645912134,477910818,2545234947,514061085,327184279331
2014-08-27,84,327033468171,15775159716,466948496,2506072682,621260285,329539540853
2014-08-28,83,331974283614,18075448159,416710514,2306178645,647097944,334280462259
2014-08-29,82,333028014188,14869789058,427854960,2336768882,584884633,335364783070
2014-09-01,81,334993392377,19375199451,420833944,2353464222,526996495,337346856599
2014-09-02,80,334304257645,25074482942,459853238,2575067297,748140249,336879324942
2014-09-03,79,334451881572,28142266923,510673136,2802271135,754505396,337254152707
2014-09-04,78,337616642418,27868392314,557972740,2987580074,631924778,340604222492
2014-09-05,77,337114774267,27435309267,607844092,3167707067,718005670,340282481334
2014-09-09,76,342444319645,29429506399,604878031,3157574813,674256665,345601894458
2014-09-10,75,347084945437,26516564784,524305237,2844850067,689374080,349929795504
2014-09-11,74,351356901278,31551508007,508336149,2809839184,813463327,354166740462
2014-09-12,73,354592937514,25877300283,524061365,2854744948,677360994,357447682462
2014-09-15,72,360155185805,30277233230,493654518,2786068344,741223637,362941254149
2014-09-16,71,364561939383,38576347008,494045733,2675808937,882829505,367237748320
2014-09-17,70,368035491871,24747959534,481116386,2633272090,759755012,370668763961
2014-09-18,69,371022528916,23454655704,515412100,2754050358,910651338,373776579274
2014-09-19,68,371414736256,23437077528,505039270,2743342013,779322832,374158078269
2014-09-22,67,377641662610,26802465503,444658130,2472695378,611299373,380114357988
2014-09-23,66,380499940014,22613124910,476327632,2580377167,851878416,383080317181
2014-09-24,65,388077718595,35224990253,516421911,2717092663,1100530763,390794811258
2014-09-25,64,393151191091,35791324236,488477394,2618340050,904722652,395769531141
2014-09-26,63,395131055448,27354261183,519168328,2654825242,850494322,397785880690
2014-09-29,62,393042488212,28613142315,507492826,2644410326,757653472,395686898538
2014-09-30,61,386227534354,27147344071,447007098,2402153637,672778691,388629687991
2014-10-08,60,397396842118,37442090357,559818258,2836409256,923699622,400233251374
2014-10-09,59,403598187437,36582698297,547404751,2858754154,811258045,406456941591
2014-10-10,58,407459730065,34135897574,536135153,2772753535,768465628,410232483600
2014-10-13,57,413817989559,31602674452,519860635,2684864566,749586286,416502854125
2014-10-14,56,417913475124,30016767013,534018157,2752285172,783993509,420665760296
2014-10-15,55,422266917101,31845671858,552337971,2885487467,774764311,425152404568
2014-10-16,54,424530873677,35283134771,585040803,3010510230,931306322,427541383907
2014-10-17,53,425311288395,29063327336,487718729,2654957393,743205694,427966245788
2014-10-20,52,427824766563,23487001573,537157389,2824265997,748585888,430649032560
2014-10-21,51,430306864259,24884170638,536925943,2802116786,713476074,433108981045
2014-10-22,50,432871031115,24355603992,494400773,2693781267,822328450,435564812382
2014-10-23,49,436985726360,25192335627,408886028,2340514878,817182870,439326241238
2014-10-24,48,439035804092,20161466320,372718592,2199412318,720012033,441235216410
2014-10-27,47,441744151692,20724534608,332511522,1996485943,799180180,443740637635
2014-10-28,46,440302363994,27452149524,404811012,2314768155,893030334,442617132149
2014-10-29,45,439652493432,37671197598,479029360,2611824795,943217116,442264318227
2014-10-30,44,443442891214,39726432779,571062165,2863055358,1049889692,446305946572
2014-10-31,43,444331032561,42922083624,644906244,3139694050,1093918443,447470726611
2014-11-03,42,449802419175,41008787115,648973897,3221660705,992203255,453024079880
2014-11-04,41,453445058673,39878215488,647859142,3196509968,955937193,456641568641
2014-11-05,40,456679655698,35525776693,650164593,3175028313,935088084,459854684011
2014-11-06,39,460287164514,31786397981,622440545,3071093972,883170931,463358258486
2014-11-07,38,460794750926,43096954614,653784032,3151991170,1139240456,463946742096
2014-11-10,37,464090522420,43074937834,827763105,3775253288,1208677572,467865775708
2014-11-11,36,468511764722,59512181726,800379944,3677941190,1203971043,472189705912
2014-11-12,35,471792706194,38069159328,832982089,3882134761,1093428955,475674840955
2014-11-13,34,474102238964,47038257972,845053146,3918633272,1089309031,478020872236
2014-11-14,33,474451979124,33685785420,809489891,3805366969,859203537,478257346093
2014-11-17,32,476797912474,33657280576,758355649,3685735609,796147149,480483648083
2014-11-18,31,479387054532,30864025290,671129141,3318621527,841441801,482705676059
2014-11-19,30,481691069603,29457074491,665399210,3264178092,892735104,484955247695
2014-11-20,29,483384872787,26772643084,695967139,3367936291,868061627,486752809078
2014-11-21,28,485787498700,37965320439,669336273,3334098780,1042151760,489121597480
2014-11-24,27,499260287798,69936096428,662448084,3450542062,1453456183,502710829860
2014-11-25,26,509781678532,59098287139,700758902,3601461778,1196315299,513383140310
2014-11-26,25,518602496677,67013032917,755040399,3830675045,1220782039,522433171722
2014-11-27,24,522913808670,67309594520,805062141,4099983450,1303976656,527013792120
2014-11-28,23,528992449890,77397865373,889100209,4426133104,1491509405,533418582994
2014-12-01,22,538392930415,77440824794,921040710,4568075249,1378086937,542961005664
2014-12-02,21,545712569004,76886420448,923073399,4828937503,1541232526,550541506507
2014-12-03,20,552052549201,99700572568,903194391,4791756429,1448412944,556844305630
2014-12-04,19,569429142951,105227574155,941956620,5252685856,1573490018,574681828807
2014-12-05,18,575483801438,113474295457,892615083,5035049577,1540867053,580518851015
2014-12-08,17,595995563719,114513688894,995831230,5686867709,1709393286,601682431428
2014-12-09,16,605492638583,121843297582,914927637,5039482033,1591762695,610532120616
2014-12-10,15,614042935191,92619534535,841858350,4845585561,1616220166,618888520752
2014-12-11,14,617381768756,81319089922,854689464,4817034195,1443866814,622198802951
2014-12-12,13,619376064853,73760055817,815521523,4628969709,1325624254,624005034562
2014-12-15,12,628731166297,76617552763,814475178,4669814929,1349573360,633400981226
2014-12-16,11,637958256722,92376303515,853613379,4957962271,1765606520,642916218993
2014-12-17,10,648449628389,105662386619,865219858,5036994474,1821400330,653486622863
2014-12-18,9,657356997782,86108084304,872698179,5116335254,1566415717,662473333036
2014-12-19,8,667260348402,87986460410,859906608,4990159015,1622112746,672250507417
2014-12-22,7,670595742509,96086844112,890122025,5146324106,1413056150,675742066615
2014-12-23,6,669005263570,68088717135,847853767,4905506876,1286459935,673910770446
2014-12-24,5,667220851499,60785434137,783877016,4423264212,1386061393,671644115711
2014-12-25,4,672974233665,66548637889,884652636,5075978446,1692348394,678050212111
2014-12-26,3,678646298701,87566428865,908219276,5392786771,1569099080,684039085472
2014-12-29,2,687678463441,102445925919,921606454,5485660125,1498505294,693164123566
2014-12-30,1,691781993774,76341827158,956068448,5620343498,1410191883,697402337272
2014-12-31,0,690304859709,80629221496,1033591309,6213794573,1501441714,696518654282
2015-01-05,243,700007355731,102462217665,998243783,6127222126,1448182019,706134577857
2015-01-06,242,707391292198,98370829909,972732503,5990342373,1251407226,713381634571
2015-01-07,241,715729306750,81243060299,999317750,6161617855,1159975687,721890924605
2015-01-08,240,718485280095,72365046460,943391394,5627589892,982279484,724112869987
2015-01-09,239,726400724109,87327038290,918874498,5383417787,1538413338,731784141896
2015-01-12,238,735878164519,68855556662,871073168,5080926118,1075613449,740959090637
2015-01-13,237,740893116001,52882711315,853669905,4970840174,1100244336,745863956175
2015-01-14,236,749750725573,55908600370,819901731,4832460055,1031836955,754583185628
2015-01-15,235,762382827637,71147906275,837376405,5061962503,1305319686,767444790140
2015-01-16,234,766660200847,83138464387,836900593,5019945559,1212010371,771680146406
2015-01-19,233,752047988453,72756876383,695039440,4006316935,1100466344,756054305388
2015-01-20,232,750762421151,76513181618,719397938,4089037320,1507143437,754851458471
2015-01-21,231,754595954233,91163378655,817893900,4822496958,1722377359,759418451191
2015-01-22,230,761668956446,75064691111,816099513,4785141949,973298500,766454098395
2015-01-23,229,766038511313,82258662501,794384758,4700104444,1307260513,770738615757
2015-01-26,228,771373532853,67111894515,823866912,4885928763,1159453953,776259461616
